Name,Branch,Place,Exams Accepted,Fees
"YSR Engineering College, Proddatur",BE Electrical and Electronics Engineering,"Proddatur, Andhra Pradesh",NA,NA
"RVS College of Engineering, Dindigul",BE Electrical and Electronics Engineering,"Padiyur, Tamil Nadu",NA,NA
"NM Institute of Engineering and Technology, Bhubaneswar",B.Tech Electrical and Electronics Engineering,"Bhubaneswar, Odisha",JEE,"Fees:  ₹ 268,000"
"Paavai Engineering College, Pachal",BE Electrical and Electronics Engineering,"Puduchatram, Tamil Nadu",NA,"Fees:  ₹ 180,000"
"Sagar Institute of Research and Technology, Bhopal",BE Electrical and Electronics Engineering,"Bhopal, Madhya Pradesh",JEE,"Fees:  ₹ 296,000"
"Dr Sivanthi Aditanar College of Engineering, Thoothukudi",BE Electrical and Electronics Engineering,"Tiruchendur, Tamil Nadu",NA,"Fees:  ₹ 180,000"
"Trident Academy of Technology, Bhubaneswar",B.Tech Electrical and Electronics Engineering,"Bhubaneswar, Odisha",JEE,"Fees:  ₹ 402,300"
"Bhagwan Mahaveer College of Engineering and Management, Sonipat",B.Tech Electrical and Electronics Engineering,"Jagdishpur, Haryana",NA,Exams:  JEE Main 
"Amity University, Mumbai",B.Tech Electrical and Electronics Engineering,"Navi Mumbai, Maharashtra",NA,"Fees:  ₹ 880,000"
"Vidya Vikas Institute of Engineering and Technology, Mysore",BE Electrical and Electronics Engineering,"Mysuru, Karnataka",COMEDK,"Fees:  ₹ 213,840"
"Sasi Institute of Technology and Engineering, Tadepalligudem",B.Tech Electrical and Electronics Engineering,"Tadepalligudem, Andhra Pradesh",AP,"Fees:  ₹ 340,000"
"Saroj Institute of Technology and Management, Lucknow",B.Tech Electrical and Electronics Engineering,"Lucknow, Uttar Pradesh",UPSEE,"Fees:  ₹ 340,000"
"Shri Shankaracharya Institute of Professional Management and Technology, Raipur",BE Electrical and Electronics Engineering,"Datrenga, Chhattisgarh",CG,"Fees:  ₹ 291,020"
"Sri Sairam College of Engineering, Bangalore",BE Electrical and Electronics Engineering,"Bangalore, Karnataka",JEE,"Fees:  ₹ 220,000"
"SG Balekundri Institute of Technology, Belgaum",B.Tech Electrical and Electronics Engineering,"Belgaum, Karnataka",COMEDK,"Fees:  ₹ 154,000"
"Nandha Engineering College, Erode",BE Electrical and Electronics Engineering,"Erode, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Sri Krishnadevaraya University College of Engineering and Technology, Anantapuram",B.Tech Electrical and Electronics Engineering,"Anantapur, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Ponnaiyah Ramajayam Institute of Science and Technology, Thanjavur",B.Tech Electrical and Electronics Engineering,"Thanjavur, Tamil Nadu",NA,"Fees:  ₹ 200,000"
"Vidya Vihar Institute of Technology, Purnea",B.Tech Electrical and Electronics Engineering,"Maranga, Bihar",BCECE,"Fees:  ₹ 359,700"
"Motihari College of Engineering, Motihari",B.Tech Electrical and Electronics Engineering,"Fursatpur, Bihar",NA,"Fees:  ₹ 78,940"
"Jagannath Institute for Technology and Management, Paralakhemundi",B.Tech Electrical and Electronics Engineering,"Uppalada, Odisha",JEE,"Fees:  ₹ 421,000"
"Aalim Muhammed Salegh College of Engineering, Chennai",BE Electrical and Electronics Engineering,"Pattabiram, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Arunai Engineering College, Tiruvannamalai",BE Electrical and Electronics Engineering,"Tiruvannamalai, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Vignan's Institute of Management and Technology for Women, Ghatkesar",B.Tech Electrical and Electronics Engineering,"Padamatisaiguda, Telangana",TS,"Fees:  ₹ 198,000"
"BM Institute of Engineering and Technology, Sonepat",B.Tech Electrical and Electronics Engineering,"Sonipat, Haryana",NA,"Fees:  ₹ 360,000"
"Shivalik College of Engineering, Dehradun",B.Tech Electrical and Electronics Engineering,"Singhniwala, Uttarakhand",JEE,"Fees:  ₹ 248,000"
"Global College of Engineering and Technology, Kadapa",B.Tech Electrical and Electronics Engineering,"Chinnamachupalle, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Gandhi Institute for Technological Advancement, Bhubaneswar",B.Tech Electrical and Electronics Engineering,"Badaraghunathpur, Odisha",JEE,"Fees:  ₹ 437,000"
National Institute of Technology Nagaland,B.Tech Electrical and Electronics Engineering,"Dimapur, Nagaland",JEE,"Fees:  ₹ 536,150"
"William Carey University, Shillong",B.Tech Electrical and Electronics Engineering,"Shillong, Meghalaya",NA,NA
"GSSS Institute of Engineering and Technology for Women, Mysore",BE Electrical and Electronics Engineering,"Mysuru, Karnataka",COMEDK,"Fees:  ₹ 220,000"
"Nehru College of Engineering and Research Centre, Thrissur",B.Tech Electrical and Electronics Engineering,"Pambadi, Kerala",JEE,"Fees:  ₹ 396,000"
"Rajadhani Institute of Engineering and Technology, Thiruvananthapuram",B.Tech Electrical and Electronics Engineering,"Thiruvananthapuram, Kerala",KEAM,"Fees:  ₹ 300,000"
"GS Mandal's Marathwada Institute of Technology, Aurangabad",BE Electrical and Electronics Engineering,"Aurangabad, Maharashtra",NA,NA
"Mangalam College of Engineering, Kottayam",B.Tech Electrical and Electronics Engineering,"Ettumanoor, Kerala",KEAM,"Fees:  ₹ 300,000"
"Mahaveer Institute of Science and Technology, Hyderabad",B.Tech Electrical and Electronics Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 240,000"
"RVS College of Engineering and Technology, Jamshedpur",B.Tech Electrical and Electronics Engineering,"Idalbera, Jharkhand",JEECE,"Fees:  ₹ 357,600"
"DMI College of Engineering, Chennai",BE Electrical and Electronics Engineering,"Chembarambakkam, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Golden Valley Integrated Campus, Madanapalle",B.Tech Electrical and Electronics Engineering,"Madanapalle, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Avanthi Institute of Engineering and Technology, Hayathnagar",B.Tech Electrical and Electronics Engineering,"Ranga Reddy Pally, Andhra Pradesh",TS,"Fees:  ₹ 240,000"
"Priyadarshini Institute of Technology and Management, Guntur",B.Tech Electrical and Electronics Engineering,"Pulladigunta, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Rajiv Gandhi College of Engineering, Sriperumbudur",BE Electrical and Electronics Engineering,"Valarpuram, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Don Bosco College of Engineering and Technology, Guwahati",B.Tech Electrical and Electronics Engineering,"Guwahati, Assam",NA,Exams:  JEE Main 
"Mahendra Engineering College, Namakkal",BE Electrical and Electronics Engineering,"Mallasamudram, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"HMR Institute of Technology and Management, Delhi",B.Tech Electrical and Electronics Engineering,"New Delhi, Delhi",JEE,"Fees:  ₹ 383,000"
"KLN College of Engineering, Pottapalayam",BE Electrical and Electronics Engineering,"Kusavapatti, Tamil Nadu",NA,"Fees:  ₹ 280,000"
"SVS College of Engineering, Coimbatore",BE Electrical and Electronics Engineering,"Coimbatore, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"SS College of Engineering, Udaipur",B.Tech Electrical and Electronics Engineering,"Umra, Rajasthan",NA,NA
"Francis Xavier Engineering College, Tirunelveli",BE Electrical and Electronics Engineering,"Tirunelveli, Tamil Nadu",NA,"Fees:  ₹ 220,000"
"Nadimpalli Satyanarayana Raju Institute of Technology, Visakhapatnam",B.Tech Electrical and Electronics Engineering,"Visakhapatnam, Andhra Pradesh",NA,"Fees:  ₹ 2,00,000"
"Sri Indu College of Engineering and Technology, Ibrahimpatnam",B.Tech Electrical and Electronics Engineering,"Sheriguda, Telangana",TS,"Fees:  ₹ 3,04,000"
"Oriental Institute of Science and Technology, Bhopal",BE Electrical and Electronics Engineering,"Bhopal, Madhya Pradesh",JEE,"Fees:  ₹ 3,12,000"
"Pydah College of Engineering, Kakinada",B.Tech Electrical and Electronics Engineering,"Chollangi Peta, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Angadi Institute of Technology and Management, Belgavi",BE Electrical and Electronics Engineering,"Belgaum, Karnataka",KCET,"Fees:  ₹ 2,00,000"
"ACE College of Engineering, Thiruvananthapuram",B.Tech Electrical and Electronics Engineering,"Thiruvananthapuram, Kerala",NA,Exams:  KEAM 
"Shoolini University of Biotechnology and Management Sciences, Solan",B.Tech Electrical and Electronics Engineering,"Solan, Himachal Pradesh",JEE,"Fees:  ₹ 5,51,200"
"Alliance University, Bangalore",B.Tech Electrical and Electronics Engineering,"Bangalore, Karnataka",JEE,"Fees:  ₹ 6,25,000"
"Velammal Institute of Technology, Thiruvallur",BE Electrical and Electronics Engineering,"Chennai, Tamil Nadu",NA,"Fees:  ₹ 1,60,000"
"Muthayammal Engineering College, Namakkal",BE Electrical and Electronics Engineering,"Kakkaveri, Tamil Nadu",NA,"Fees:  ₹ 1,80,000"
"PA College of Engineering, Mangalore",BE Electrical and Electronics Engineering,"Mangalore, Karnataka",KCET,"Fees:  ₹ 2,40,000"
"RMD Engineering College, Thiruvallur",BE Electrical and Electronics Engineering,"Kavaraipettai, Tamil Nadu",NA,"Fees:  ₹ 2,20,000"
"Erode Sengunthar Engineering College, Thudupathi",BE Electrical and Electronics Engineering,"Thudupathi, Tamil Nadu",NA,"Fees:  ₹ 2,00,000"
"St Joseph's College of Engineering and Technology, Palai",B.Tech Electrical and Electronics Engineering,"Choondacherry, Kerala",KEAM,"Fees:  ₹ 3,65,600"
"BP Mandal College of Engineering, Madhepura",B.Tech Electrical and Electronics Engineering,"Madhepura, Bihar",NA,NA
"Kakatiya University, Warangal",B.Tech Electrical and Electronics Engineering,"Hanamkonda, Telangana",NA,NA
"Sarvepalli Radhakrishnan University, Bhopal",BE Electrical and Electronics Engineering,"Bhopal, Madhya Pradesh",NA,NA
"Kallam Haranadha Reddy Institute of Technology, Guntur",B.Tech Electrical and Electronics Engineering,"Chowdavaram, Andhra Pradesh",JEE,"Fees:  ₹ 2,00,800"
"Rao Bahadur Y Mahabaleshwarappa Engineering College, Bellary",BE Electrical and Electronics Engineering,"Ballari, Karnataka",COMEDK,"Fees:  ₹ 92,000"
"St Peter's College of Engineering and Technology, Chennai",BE Electrical and Electronics Engineering,"Avadi, Tamil Nadu",NA,"Fees:  ₹ 1,60,000"
"St Marys Group of Institutions, Guntur",B.Tech Electrical and Electronics Engineering,"Narakoduru, Andhra Pradesh",AP,"Fees:  ₹ 1,40,000"
"St Ann's College of Engineering and Technology, Chirala",B.Tech Electrical and Electronics Engineering,"Nayani Palli Rural, Andhra Pradesh",AP,"Fees:  ₹ 2,00,000"
"KMEA Engineering College, Ernakulam",B.Tech Electrical and Electronics Engineering,"Pukkattupady, Kerala",KEAM,"Fees:  ₹ 2,75,000"
"KLE Society's BV Bhoomaraddi College of Engineering and Technology, Hubli",B. Tech Electrical and Electronics Engineering,"Hubli, Karnataka",NA,NA
"St Joseph University, Dimapur",B.Tech Electrical and Electronics Engineering,"Dimapur, Nagaland",NA,NA
"Mahendra Institute of Technology, Tiruchengode",BE Electrical and Electronics Engineering,"Tiruchengode, Tamil Nadu",NA,NA
"Andhra Loyola Institute of Engineering and Technology, Vijayawada",B.Tech Electrical and Electronics Engineering,"Vijayawada, Andhra Pradesh",AP,"Fees:  ₹ 1,40,000"
"Ellenki College of Engineering and Technology, Hyderabad",B.Tech Electrical and Electronics Engineering,"Hyderabad, Telangana",NA,Exams:  TS EAMCET 
"Bharat Institute of Engineering and Technology, Ibrahimpatnam",B.Tech Electrical and Electronics Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 2,68,000"
"Dhanalakshmi Srinivasan Institute of Technology, Tiruchirappalli",BE Electrical and Electronics Engineering,"Manickapuram, Tamil Nadu",NA,NA
"Oxford College of Engineering and Management, Bhubaneswar",B.Tech Electrical and Electronics Engineering,"Ramachandrapur, Odisha",JEE,"Fees:  ₹ 180,000"
"Dr T Thimmaiah Institute of Technology, Kolar",BE Electrical and Electronics Engineering,"Kolar, Karnataka",KCET,"Fees:  ₹ 220,000"
"College of Engineering, Bhubaneswar",B.Tech Electrical and Electronics Engineering,"Bhubaneshwar, Odisha",NA,"Fees:  ₹ 238,000"
"Chalapathi Institute of Technology, Guntur",B.Tech Electrical and Electronics Engineering,"Mothadaka, Andhra Pradesh",NA,Exams:  AP EAMCET 
"JCT College of Engineering and Technology, Pichanur",BE Electrical and Electronics Engineering,"Pichanur, Tamil Nadu",NA,NA
"BRCM College of Engineering and Technology, Bhiwani",B.Tech Electrical and Electronics Engineering,"Bhiwani, Haryana",JEE,"Fees:  ₹ 363,600"
"Bonam Venkata Chalamayya Engineering College, Odalarevu",B.Tech Electrical and Electronics Engineering,"Odalarevu, Andhra Pradesh",JEE,"Fees:  ₹ 220,000"
"St Joseph College of Engineering, Sriperumbudur",BE Electrical and Electronics Engineering,"Kanchipuram, Tamil Nadu",NA,NA
"Jawaharlal Nehru Technological University, Hyderabad",B.Tech Electrical and Electronics Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 40,000"
"KR Mangalam University, Gurgaon",B.Tech Electrical and Electronics Engineering,"Sohna, Haryana",NA,"Fees:  ₹ 700,000"
"ITM Vocational University, Vadodara",B.Tech Electrical and Electronics Engineering,"Vadodara, Gujarat",NA,"Exams:  JEE Main ,  GUJCET "
"RR Institute of Technology, Bangalore",BE Electrical and Electronics Engineering,"Bangalore, Karnataka",NA,"Fees:  ₹ 200,000"
"Kanpur Institute of Technology, Kanpur",B.Tech Electrical and Electronics Engineering,"Tikariya, Uttar Pradesh",UPSEE,"Fees:  ₹ 322,000"
"St Peter's Engineering College, Hyderabad",B.Tech Electrical and Electronics Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 260,000"
"Babu Banarasi Das National Institute of Technology and Management, Lucknow",B.Tech Electrical and Electronics Engineering,"Lucknow, Uttar Pradesh",UPSEE,"Fees:  ₹ 453,212"
"MAM College of Engineering, Tiruchirappalli",BE Electrical and Electronics Engineering,"Siruganur, Tamil Nadu",NA,"Fees:  ₹ 180,000"
"Lendi Institute of Engineering and Technology, Vizianagaram",B.Tech Electrical and Electronics Engineering,"Jonnada, Andhra Pradesh",AP,"Fees:  ₹ 239,000"
"Narayana Engineering College, Nellore",B.Tech Electrical and Electronics Engineering,"Nellore, Andhra Pradesh",NA,"Fees:  ₹ 231,200"
"Shiva Institute of Engineering and Technology, Bilaspur",B.Tech Electrical and Electronics Engineering,"Chandpur, Himachal Pradesh",NA,"Exams:  JEE Main ,  HPCET "
"Anjalai Ammal Mahalingam Engineering College, Tiruvarur",BE Electrical and Electronics Engineering,"Kovilvenni, Tamil Nadu",NA,"Fees:  ₹ 180,000"
"Vaagdevi College of Engineering, Warangal",B.Tech Electrical and Electronics Engineering,"Warangal, Telangana",TS,"Fees:  ₹ 243,000"
"Tamilnadu College of Engineering, Coimbatore",BE Electrical and Electronics Engineering,"Karumathampatti, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Vikrant Institute of Technology and Management, Indore",BE Electrical and Electronics Engineering,"Harnya Khedi, Madhya Pradesh",NA,NA
"Cambridge Institute of Technology, Ranchi",B.Tech Electrical and Electronics Engineering,"Tatisilwai, Jharkhand",JEE,"Fees:  ₹ 285,000"
"Shivdan Singh Institute of Technology and Management, Aligarh",B.Tech Electrical and Electronics Engineering,"Aligarh, Uttar Pradesh",UPSEE,"Fees:  ₹ 164,000"
"ACT College of Engineering and Technology, Kancheepuram",BE Electrical and Electronics Engineering,"Rettamangalam, Tamil Nadu",NA,NA
"Annamacharya Institute of Technology and Sciences, Kadapa",B.Tech Electrical and Electronics Engineering,"Kadapa, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Dhanalakshmi Srinivasan Engineering College, Perambalur",BE Electrical and Electronics Engineering,"Keelakkarai, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"University VOC College of Engineering, Thoothukudi",BE Electrical and Electronics Engineering,"Thoothukudi, Tamil Nadu",NA,NA
"Regional Institute of Science and Technology, Meghalaya",B.Tech Electrical and Electronics Engineering,"Jorabat, Meghalaya",NA,Exams:  JEE Main 
"Swami Vivekananda Institute of Science and Technology, Kolkata",B.Tech Electrical and Electronics Engineering,"Sonarpur, West Bengal",JEE,"Fees:  ₹ 351,000"
"KLR College of Engineering and Technology, Palwancha",B.Tech Electrical and Electronics Engineering,"Palwancha, Telangana",NA,Exams:  TS EAMCET 
"Royal College of Engineering and Technology, Thrissur",B.Tech Electrical and Electronics Engineering,"Chiramanangad, Kerala",KEAM,"Fees:  ₹ 140,000"
"JB Institute of Engineering and Technology, Hyderabad",B.Tech Electrical and Electronics Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 195,000"
"AGM Rural College of Engineering and Technology, Hubli",BE Electrical and Electronics Engineering,"Varur, Karnataka",KCET,"Fees:  ₹ 188,000"
"KSRM College of Engineering, Kadapa",B.Tech Electrical and Electronics Engineering,"Kadapa, Andhra Pradesh",AP,"Fees:  ₹ 220,000"
"University College of Engineering and Technology for Women KU Campus, Warangal",B.Tech Electrical and Electronics Engineering,"Warangal, Telangana",NA,NA
"NBKR Institute of Science and Technology, Vidyanagar",B.Tech Electrical and Electronics Engineering,"Nellore, Andhra Pradesh",AP,"Fees:  ₹ 372,800"
"NRI Institute of Information Science and Technology, Bhopal",BE Electrical and Electronics Engineering,"Bhopal, Madhya Pradesh",JEE,"Fees:  ₹ 248,000"
"NIMRA College of Engineering and Technology, Vijayawada",B.Tech Electrical and Electronics Engineering,"Vijayawada, Andhra Pradesh",NA,NA
"Aryabhatta Knowledge University, Patna",B.Tech Electrical and Electronics Engineering,"Patna, Bihar",NA,NA
"Mahatma Gandhi University, Nalgonda",B.Tech Electrical and Electronics Engineering,"Nalgonda, Telangana",NA,NA
"Vel Tech High Tech Dr Rangarajan Dr Sakunthala Engineering College, Chennai",BE Electrical and Electronics Engineering,"Chennai, Tamil Nadu",NA,"Fees:  ₹ 220,000"
"Smt Kamala and Sri Venkappa M Agadi College of Engineering and Technology, Gadag",B.Tech Electrical and Electronics Engineering,"Wadeyar Mallapur, Karnataka",NA,Exams:  KCET 
"Teegala Krishna Reddy Engineering College, Hyderabad",B.Tech Electrical and Electronics Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 208,000"
