Name,Branch,Place,Exams Accepted,Fees
"St Ann's College of Engineering and Technology, Chirala",B.Tech Computer Science and Engineering,"Nayani Palli Rural, Andhra Pradesh",AP,"Fees:  ₹ 200,000"
"World College of Technology and Management, Gurgaon",B.Tech Computer Science and Engineering,"Farukh Nagar, Haryana",NA,"Fees:  ₹ 324,000"
"KMEA Engineering College, Ernakulam",B.Tech Computer Science and Engineering,"Pukkattupady, Kerala",KEAM,"Fees:  ₹ 275,000"
"Sagar Institute of Science, Technology and Research, Bhopal",B.Tech Computer Science and Engineering,"Bhopal, Madhya Pradesh",JEE,"Fees:  ₹ 208,000"
"Don Bosco College of Engineering, Goa",B.Tech Computer Engineering,"Margao, Goa",NA,Exams:  GCET 
"Maharishi Markandeshwar Deemed to be University, Mullana",B.Tech Computer Science and Engineering with Specialization in Software Development Programme American Pattern,"Mullana, Haryana",NA,Exams:  JEE Main 
"PR Pote College of Engineering and Management, Amravati",BE Computer Science and Engineering,"Amravati, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"PM College of Engineering, Sonipat",B.Tech Computer Science and Engineering,"Bhuri, Haryana",NA,NA
"Sri Indu Institute of Engineering and Technology, Ibrahimpatnam",B.Tech Computer Science and Engineering,"Sheriguda, Telangana",TS,"Fees:  ₹ 140,000"
"Andhra Loyola Institute of Engineering and Technology, Vijayawada",B.Tech Computer Science and Engineering,"Vijayawada, Andhra Pradesh",AP,"Fees:  ₹ 140,000"
"Jagadambha College of Engineering and Technology, Yavatmal",BE Computer Engineering,"Yavatmal, Maharashtra",NA,NA
"Bharat Institute of Engineering and Technology, Ibrahimpatnam",B.Tech Computer Science Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 268,000"
"RVS Technical Campus, Coimbatore",BE Computer Science and Engineering,"Coimbatore, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Agra College, Agra",B.Tech Computer Engineering,"Agra, Uttar Pradesh",NA,NA
"Government Engineering College, Banswara",B.Tech Computer Science and Engineering,"Banswara, Rajasthan",NA,"Fees:  ₹ 240,000"
"Oxford College of Engineering and Management, Bhubaneswar",B.Tech Computer Science and Engineering,"Ramachandrapur, Odisha",JEE,"Fees:  ₹ 180,000"
"Gateway Institute of Engineering and Technology, Sonipat",B.Tech Computer Science and Engineering,"Sonipat, Haryana",JEE,"Fees:  ₹ 320,000"
"BGS Institute of Technology, Mandya",BE Computer Science and Engineering,"Metimellahalli, Karnataka",COMEDK,"Fees:  ₹ 500,000"
"Dr T Thimmaiah Institute of Technology, Kolar",BE Computer Science and Engineering,"Kolar, Karnataka",KCET,"Fees:  ₹ 220,000"
"Chalapathi Institute of Technology, Guntur",B.Tech Computer Science Engineering,"Mothadaka, Andhra Pradesh",NA,Exams:  AP EAMCET 
"JCT College of Engineering and Technology, Pichanur",BE Computer Science and Engineering,"Pichanur, Tamil Nadu",NA,NA
"BRCM College of Engineering and Technology, Bhiwani",B.Tech Computer Science and Engineering,"Bhiwani, Haryana",JEE,"Fees:  ₹ 363,600"
"HJD Institute of Technical Education and Research, Kutch",BE Computer Science and Engineering,"Kera, Gujarat",JEE,"Fees:  ₹ 240,000"
"St Joseph College of Engineering, Sriperumbudur",BE Computer Science and Engineering,"Kanchipuram, Tamil Nadu",NA,NA
"ITM Vocational University, Vadodara",B.Tech Computer Science Engineering Cloud Technology and Information Security,"Vadodara, Gujarat",NA,NA
"The Technological Institute of Textile and Sciences, Bhiwani",B.Tech Computer Engineering,"Bhiwani, Haryana",NA,Exams:  JEE Main 
"St Peter's Engineering College, Hyderabad",B.Tech Computer Science and Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 260,000"
"Babu Banarasi Das National Institute of Technology and Management, Lucknow",B.Tech Computer Science and Engineering,"Lucknow, Uttar Pradesh",NA,"Fees:  ₹ 453,212"
"UV Patel College of Engineering, Mehsana",B.Tech Computer Engineering,"Mulsan, Gujarat",GUJCET,"Fees:  ₹ 288,000"
"Rajiv Gandhi College of Engineering, Research and Technology, Chandrapur",B.Tech Computer Science and Engineering,"Chandrapur, Maharashtra",NA,"Fees:  ₹ 404,000"
"LBS Institute of Technology for Women, Thiruvananthapuram",B.Tech Computer Science and Engineering,"Thiruvananthapuram, Kerala",KEAM,"Fees:  ₹ 140,000"
"AVN Institute of Engineering and Technology, Hyderabad",B.Tech Computer Science and Engineering,"Ibrahimpatnam, Telangana",TS,"Fees:  ₹ 256,000"
"Government Engineering College, Patan",BE Computer Science and Engineering,"Patan, Gujarat",GUJCET,"Fees:  ₹ 6,000"
"Calcutta Institute of Technology, Howrah",B.Tech Computer Science and Engineering,"Howrah, West Bengal",JEE,"Fees:  ₹ 300,000"
"Government Engineering College, Chamarajanagar",BE Computer Science and Engineering,"Chamarajanagar, Karnataka",NA,Exams:  KCET 
"Lendi Institute of Engineering and Technology, Vizianagaram",B.Tech Computer Science and Engineering,"Jonnada, Andhra Pradesh",AP,"Fees:  ₹ 239,000"
"Navsahyadri Group of Institutes, Pune",BE Computer Engineering,"Pune, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Narayana Engineering College, Nellore",B.Tech Computer Science and Engineering,"Nellore, Andhra Pradesh",NA,"Fees:  ₹ 231,200"
"Malla Reddy College of Engineering for Women, Hyderabad",B.Tech Computer Science and Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 124,000"
"Shiva Institute of Engineering and Technology, Bilaspur",B.Tech Computer Science and Engineering,"Chandpur, Himachal Pradesh",NA,"Exams:  JEE Main ,  HPCET "
"Krishna Engineering College, Ghaziabad",B.Tech Computer Science and Engineering,"Ghaziabad, Uttar Pradesh",JEE,"Fees:  ₹ 389,708"
"Anjalai Ammal Mahalingam Engineering College, Tiruvarur",BE Computer Science and Engineering,"Kovilvenni, Tamil Nadu",NA,"Fees:  ₹ 180,000"
"Shri Ramswaroop Memorial University, Barabanki",B.Tech Computer Science and Engineering,"Barabanki, Uttar Pradesh",NA,"Fees:  ₹ 565,000"
"Vaagdevi College of Engineering, Warangal",B.Tech Computer Science Engineering,"Warangal, Telangana",TS,"Fees:  ₹ 243,000"
"Tulsiramji Gaikwad Patil College of Engineering and Technology, Nagpur",BE Computer Science and Engineering,"Mohgaon, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Shivdan Singh Institute of Technology and Management, Aligarh",B.Tech Computer Science and Engineering,"Aligarh, Uttar Pradesh",UPSEE,"Fees:  ₹ 164,000"
"Birla Institute of Applied Sciences, Nainital",B.Tech Computer Science and Engineering,"Bhimtal, Uttarakhand",NA,"Fees:  ₹ 595,560"
"Dhanalakshmi Srinivasan Engineering College, Perambalur",BE Computer Science and Engineering,"Keelakkarai, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Annie Institute of Technology and Research Centre, Chhindwara",BE Computer Science and Engineering,"Thuniya Bhand, Madhya Pradesh",NA,NA
"Regional Institute of Science and Technology, Meghalaya",B.Tech Computer Science and Engineering,"Jorabat, Meghalaya",NA,Exams:  JEE Main 
"Swami Vivekananda Institute of Science and Technology, Kolkata",B.Tech Computer Science and Engineering,"Sonarpur, West Bengal",JEE,"Fees:  ₹ 351,000"
"Malla Reddy Institute of Technology and Sciences, Secunderabad",B.Tech Computer Science and Engineering,"Hyderabad, Telangana",JEE,"Fees:  ₹ 192,000"
"KLR College of Engineering and Technology, Palwancha",B.Tech Computer Science and Engineering,"Palwancha, Telangana",NA,Exams:  TS EAMCET 
"SPB Patel Engineering College, Mehsana",B.Tech Computer Engineering,"Ahmedabad, Gujarat",NA,Exams:  GUJCET 
"Royal College of Engineering and Technology, Thrissur",B.Tech Computer Science and Engineering,"Chiramanangad, Kerala",KEAM,"Fees:  ₹ 140,000"
"Goel Institute of Technology and Management, Lucknow",B.Tech Computer Science and Engineering,"Lucknow, Uttar Pradesh",NA,"Exams:  JEE Main ,  UPSEE "
"GM Institute of Technology, Davangere",BE Computer Science and Engineering,"Davanagere, Karnataka",COMEDK,"Fees:  ₹ 229,020"
"Ganga Institute of Technology and Management, Jhajjar",B.Tech Computer Science and Engineering,"Jhajjar, Haryana",NA,"Fees:  ₹ 272,000"
"JB Institute of Engineering and Technology, Hyderabad",B.Tech Computer Science and Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 195,000"
"AGM Rural College of Engineering and Technology, Hubli",BE Computer Science and Engineering,"Varur, Karnataka",KCET,"Fees:  ₹ 188,000"
"ICFAI Tech School, Dehradun",B.Tech Computer Science and Engineering,"Selakui, Uttarakhand",NA,NA
"Indian Institute of Information Technology, Sonipat",B.Tech Computer Science and Engineering,"Kilrod, Haryana",JEE,"Fees:  ₹ 571,505"
"NBKR Institute of Science and Technology, Vidyanagar",B.Tech Computer Science and Engineering,"Nellore, Andhra Pradesh",AP,"Fees:  ₹ 372,800"
"KJ College of Engineering and Management Research, Pune",BE Computer Engineering,"Yewalewadi, Maharashtra",JEE,"Fees:  ₹ 366,000"
"NRI Institute of Information Science and Technology, Bhopal",BE Computer Science and Engineering,"Bhopal, Madhya Pradesh",JEE,"Fees:  ₹ 248,000"
"NIMRA College of Engineering and Technology, Vijayawada",B.Tech Computer Science and Engineering,"Vijayawada, Andhra Pradesh",NA,NA
"Sitamarhi Institute of Technology, Sitamarhi",B.Tech Computer Science and Engineering,"Sitamarhi, Bihar",NA,NA
"Keystone School of Engineering, Pune",BE Computer Engineering,"Pune, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Dr KN Modi University, Tonk",B.Tech Computer Science Engineering,"Tonk, Rajasthan",JEE,"Fees:  ₹ 379,500"
"Vel Tech High Tech Dr Rangarajan Dr Sakunthala Engineering College, Chennai",BE Computer Science and Engineering,"Chennai, Tamil Nadu",NA,"Fees:  ₹ 220,000"
"Rama Institute of Engineering and Technology, Kanpur",B.Tech Computer Science and Engineering,"Kanpur, Uttar Pradesh",JEE,"Fees:  ₹ 360,000"
"College of Engineering, Pandharpur",BE Computer Science and Engineering,"Kondharki, Maharashtra",MAHA,"Fees:  ₹ 322,000"
"Sri Satya Sai College of Engineering, Bhopal",BE Computer Science and Engineering,"Bhopal, Madhya Pradesh",NA,NA
"BH Gardi College of Engineering and Technology, Rajkot",BE Computer Engineering,"Anandpar, Gujarat",NA,"Fees:  ₹ 264,000"
"RMK College of Engineering and Technology, Thiruvallur",B.Tech Computer Science and Engineering,"Vairavankuppam, Tamil Nadu",NA,"Fees:  ₹ 200,000"
"Dilkap Research Institute of Engineering and Management Studies, Raigad",BE Computer Engineering,"Neral, Maharashtra",JEE,"Fees:  ₹ 326,278"
"Chadalawada Ramanamma Engineering College, Tirupati",B.Tech Computer Science and Engineering,"Tirupati, Andhra Pradesh",AP,"Fees:  ₹ 140,000"
"Dhanalakshmi Srinivasan College of Engineering, Coimbatore",BE Computer Science and Engineering,"Coimbatore, Tamil Nadu",NA,NA
"Jansons Institute of Technology, Coimbatore",BE Computer Science and Engineering,"Karumathampatti, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Adhiparasakthi College of Engineering, Vellore",BE Computer Science Engineering,"Paradharami, Tamil Nadu",NA,NA
"Sardar Patel College Of Engineering, Bakrol",BE Computer Engineering,"Vallabh Vidhyanagar, Gujarat",GUJCET,"Fees:  ₹ 264,000"
"Women's Institute of Technology, Dehradun",B.Tech Computer Science and Engineering,"Sudhowala, Uttarakhand",JEE,"Fees:  ₹ 278,700"
"Sagar Institute of Research and Technology, Indore",BE Computer Science and Engineering,"Indore, Madhya Pradesh",JEE,"Fees:  ₹ 232,000"
"ILM College of Engineering and Technology, Ernakulam",B.Tech Computer Science and Engineering,"Ernakulam, Kerala",KEAM,"Fees:  ₹ 360,000"
"Newton's Institute of Engineering, Guntur",B.Tech Computer Science and Engineering,"Macherla, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Shankersinh Vaghela Bapu Institute of Technology, Gandhinagar",BE Computer Engineering,"Randheja, Gujarat",NA,"Fees:  ₹ 288,000"
"Amrapali Institute of Technology and Sciences, Haldwani",B.Tech Computer Science and Engineering,"Naripur Lamachaur, Uttarakhand",JEE,"Fees:  ₹ 256,000"
"Jamia Institute of Engineering and Management Studies, Nandurbar",BE Computer Science and Engineering,"Mandaviamba, Maharashtra",NA,NA
"Birbhum Institute of Engineering and Technology, Birbhum",B.Tech Computer Science Engineering,"Suri, West Bengal",JEE,"Fees:  ₹ 332,200"
"Ansal University, Gurgaon",B.Tech Computer Science Engineering,"Gurugram, Haryana",JEE,"Fees:  ₹ 934,730"
"The Neotia University, Kolkata",B.Tech Computer Science and Engineering with Specialization in Cloud Computing,"Jhinga, West Bengal",NA,NA
"Indian Institute of Information Technology, Ranchi",B.Tech Computer Science and Engineering,"Ranchi, Jharkhand",JEE,"Fees:  ₹ 972,000"
"Saroj Mohan Institute of Technology, Hooghly",B.Tech Computer Science and Engineering,"Guptipara, West Bengal",NA,"Fees:  ₹ 280,000"
"RIMT Institute of Engineering and Technology, Gobindgarh",B.Tech Computer Science Engineering,"Mandi Gobindgarh, Punjab",JEE,"Fees:  ₹ 307,000"
"Rajeev Institute of Technology, Hassan",BE Computer Science and Engineering,"Hassan, Karnataka",NA,"Fees:  ₹ 200,000"
"Nilai Institute of Technology, Ranchi",B.Tech Computer Science and Engineering,"Ginjo Thakurgaon, Jharkhand",NA,Exams:  JEE Main 
"Siliguri Institute of Technology, Darjeeling",B.Tech Computer Science and Engineering,"Panchanai, West Bengal",JEE,"Fees:  ₹ 320,000"
"Konkan Gyanpeeth College of Engineering, Karjat",B.Tech Computer Engineering,"Raigad, Maharashtra",MAHA,"Fees:  ₹ 337,760"
"Global Institute of Management and Technology, Nadia",B.Tech Computer Science and Engineering,"Krishnanagar, West Bengal",NA,"Exams:  JEE Main ,  WBJEE "
"College of Engineering and Technology, North Maharashtra Knowledge City, Jalgaon",B.Tech Computer Engineering,"Jalgaon, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Gyan Ganga College of Technology, Jabalpur",B.Tech Computer Science and Engineering,"Jabalpur, Madhya Pradesh",NA,"Fees:  ₹ 240,000"
"Malla Reddy Institute of Technology, Secunderabad",B.Tech Computer Science and Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 180,000"
"Malla Reddy Engineering College and Management Sciences, Medchal",B.Tech Computer Science Engineering,"Hyderabad, Telangana",NA,Exams:  TS EAMCET 
"Institute of Technology, Gopeshwar",B.Tech Computer Science and Engineering,"Mathlaggapilng, Uttarakhand",JEE,"Fees:  ₹ 429,500"
"Sanjaybhai Rajguru College of Engineering, Rajkot",B.Tech Computer Science and Engineering,"Rajkot, Gujarat",NA,NA
"Rajasthan Technical University, Kota",B.Tech Computer Science Engineering,"Kota, Rajasthan",JEE,"Fees:  ₹ 315,500"
"JD College of Engineering and Management, Nagpur",B.Tech Computer Science and Engineering,"Nagpur, Maharashtra",JEE,"Fees:  ₹ 408,000"
"Rameshwaram Institute of Technology and Management, Lucknow",B.Tech Computer Science and Engineering,"Lucknow, Uttar Pradesh",NA,Exams:  UPSEE 
"Shadan College of Engineering and Technology, Hyderabad",B.Tech Computer Science and Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 152,000"
"BIT Institute of Technology, Hindupur",B.Tech Computer Science Engineering,"Manesamudram, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Shri Ramswaroop Memorial Group of Professional Colleges, Lucknow",B.Tech Computer Science Engineering,"Lucknow, Uttar Pradesh",UPSEE,"Fees:  ₹ 452,270"
"SSN Engineering College, Ongole",B.Tech Computer Science Engineering,"Ongole, Andhra Pradesh",NA,"Fees:  ₹ 140,000"
"Sanskar College of Engineering and Technology, Ghaziabad",B.Tech Computer Science and Engineering,"Ghaziabad, Uttar Pradesh",NA,Exams:  UPSEE 
"Jawaharlal Nehru Technological University, Kakinada",B.Tech Computer Science Engineering,"Kakinada, Andhra Pradesh",AP,"Fees:  ₹ 120,000"
"RH Sapat College of Engineering, Management Studies and Research, Nashik",BE Computer Engineering,"Nashik, Maharashtra",MAHA,"Fees:  ₹ 210,000"
"Nagesh Karajgi Orchid College of Engineering and Technology, Solapur",BE Computer Science and Engineering,"Hipparge, Maharashtra",JEE,"Fees:  ₹ 347,710"
"University College of Engineering, Villupuram",BE Computer Science and Engineering,"Villupuram, Tamil Nadu",NA,NA
"Vikas College of Engineering and Technology, Vijayawada",B.Tech Computer Science and Engineering,"Nunna, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Moodlakatte Institute of Technology, Kundapura",BE Computer Science and Engineering,"Moodalkatte, Karnataka",COMEDK,"Fees:  ₹ 300,000"
"Sanketika Vidya Parishad Engineering College, Visakhapatnam",B.Tech Computer Science and Engineering,"Visakhapatnam, Andhra Pradesh",AP,"Fees:  ₹ 162,000"
"Kavikulguru Institute of Technology and Science, Nagpur",BE Computer Technology,"Parsoda, Maharashtra",JEE,"Fees:  ₹ 397,000"
"Karmaveer Bhaurao Patil College of Engineering, Satara",B.Tech Computer Science and Engineering,"Satara, Maharashtra",MAHA,"Fees:  ₹ 280,000"
"Priyadarshini Institute of Technology and Science, Tenali",B.Tech Computer Science and Engineering,"Devarapalle Agraharam, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Vivekananda College of Technology and Management, Aligarh",B.Tech Computer Science and Engineering,"Aligarh, Uttar Pradesh",NA,"Exams:  JEE Main ,  UPSEE "
"GRD Institute of Management and Technology, Dehradun",B.Tech Computer Science and Engineering,"Dehradun, Uttarakhand",JEE,"Fees:  ₹ 337,000"
"Sigma Institute of Engineering, Vadodara",BE Computer Engineering,"Vadodara, Gujarat",GUJCET,"Fees:  ₹ 240,000"
"Matha College of Technology, Ernakulam",B.Tech Computer Science and Engineering,"Ernakulam, Kerala",JEE,"Fees:  ₹ 360,000"
"Genba Sopanrao Moze College of Engineering, Balewadi",B.Tech Computer Engineering,"Pune, Maharashtra",JEE,"Fees:  ₹ 344,000"
"Bahubali College of Engineering, Hassan",BE Computer Science and Engineering,"Uthenahalli, Karnataka",NA,NA
"Gandhi Institute for Technology, Bhubaneswar",B.Tech Computer Science and Engineering,"Khurda, Odisha",JEE,"Fees:  ₹ 276,000"
"Gandhi Institute for Education and Technology, Khordha",B.Tech Computer Science and Engineering,"Baniatangi, Odisha",JEE,"Fees:  ₹ 480,000"
